transaction_id_anonymized,client_id_anonymized,transaction_amount_anonymized,transaction_type_anonymized,transaction_date_anonymized,compliance_flag_anonymized,account_balance_anonymized,location_anonymized
50,1096,13007.551702282555,transfer,2023-01-03 01:00:00,True,55294.62834006273,IL
51,1036,4921.555057890675,withdrawal,2023-01-03 02:00:00,True,6411.816252959683,CA
52,1067,3063.474496838975,transfer,2023-01-03 03:00:00,True,24217.679371503225,TX
53,1013,8769.470839170152,payment,2023-01-03 04:00:00,True,61551.48098414483,IL
54,1013,12175.789072463187,deposit,2023-01-03 05:00:00,True,80571.772737679,IL
55,1055,14480.53102536097,deposit,2023-01-03 06:00:00,True,19297.68049507845,FL
56,1060,6572.165262201804,deposit,2023-01-03 07:00:00,True,66099.40936362447,TX
57,1071,13088.906266792883,withdrawal,2023-01-03 08:00:00,True,5480.812271860142,FL
58,1017,9643.65348960108,payment,2023-01-03 09:00:00,False,16388.89539657994,TX
59,1088,9860.377152908308,withdrawal,2023-01-03 10:00:00,True,9338.821309736282,FL
60,1078,4968.605481367524,transfer,2023-01-03 11:00:00,True,83753.85788568843,TX
61,1098,4550.526665366317,transfer,2023-01-03 12:00:00,True,86189.72057644899,IL
62,1001,4067.504776908658,transfer,2023-01-03 13:00:00,True,23877.898835103377,CA
63,1073,2458.938506409737,deposit,2023-01-03 14:00:00,True,89310.34938764106,CA
64,1087,436.55370644593904,deposit,2023-01-03 15:00:00,True,10687.728628184885,CA
65,1011,2336.103503501661,transfer,2023-01-03 16:00:00,True,14359.275222662363,IL
66,1075,13027.471413209461,withdrawal,2023-01-03 17:00:00,True,87845.63735698743,IL
67,1047,10448.621760221069,withdrawal,2023-01-03 18:00:00,False,8571.060682452233,NY
68,1023,12207.251249185674,payment,2023-01-03 19:00:00,True,32625.962173885084,NY
69,1025,14869.84876497345,deposit,2023-01-03 20:00:00,True,19832.05471099295,FL
70,1086,9745.71510824054,deposit,2023-01-03 21:00:00,True,51367.7200232703,CA
71,1027,4004.616929075205,withdrawal,2023-01-03 22:00:00,True,10359.433269837458,NY
72,1037,2417.6677280455306,transfer,2023-01-03 23:00:00,False,97270.22373112952,IL
73,1093,6877.315653851528,deposit,2023-01-04 00:00:00,False,16411.637425126955,TX
74,1042,11323.988189090991,payment,2023-01-04 01:00:00,True,49702.8815714626,CA
75,1076,7091.202462974131,withdrawal,2023-01-04 02:00:00,True,45876.03199005245,CA
76,1066,12597.006254179076,transfer,2023-01-04 03:00:00,True,52973.413697041164,CA
77,1061,1641.4156788759715,payment,2023-01-04 04:00:00,True,67841.87132227905,CA
78,1074,5753.855743137557,withdrawal,2023-01-04 05:00:00,True,31292.286385589217,TX
79,1012,10180.220146832082,deposit,2023-01-04 06:00:00,True,65316.53509227,IL
80,1032,2288.5933745985144,transfer,2023-01-04 07:00:00,True,20078.16136684663,NY
81,1092,10057.748389810768,transfer,2023-01-04 08:00:00,True,46399.48891607047,FL
82,1086,162.47090424074347,payment,2023-01-04 09:00:00,True,9578.404078307816,NY
83,1084,7190.560713799269,withdrawal,2023-01-04 10:00:00,True,75292.82230767836,IL
84,1003,6844.035744225515,payment,2023-01-04 11:00:00,True,39332.28668550818,TX
85,1019,7230.472274447631,deposit,2023-01-04 12:00:00,True,26985.98143063838,NY
86,1006,4601.417949457498,withdrawal,2023-01-04 13:00:00,True,75026.87493762291,IL
87,1050,3058.339894220141,payment,2023-01-04 14:00:00,True,76299.22935157995,CA
88,1035,2844.275548489573,deposit,2023-01-04 15:00:00,True,86684.78704806643,FL
89,1047,6500.760356995462,deposit,2023-01-04 16:00:00,True,24855.280978182403,NY
90,1040,12072.355766939703,payment,2023-01-04 17:00:00,True,44178.27029613145,CA
91,1050,2620.4835178977587,deposit,2023-01-04 18:00:00,True,73064.6965004984,IL
92,1053,8464.045144003281,transfer,2023-01-04 19:00:00,True,47160.05497157988,TX
93,1059,12956.885038688688,payment,2023-01-04 20:00:00,True,90133.90683546438,IL
94,1083,6276.593862437556,deposit,2023-01-04 21:00:00,True,10281.91810968277,FL
95,1086,5929.7882007535545,withdrawal,2023-01-04 22:00:00,False,77176.56963723688,CA
96,1082,11606.774187139878,deposit,2023-01-04 23:00:00,True,42243.714658244,NY
97,1037,7036.438146370679,payment,2023-01-05 00:00:00,True,81552.46995474109,FL
98,1030,6240.730345142724,deposit,2023-01-05 01:00:00,True,71902.98854881048,TX
99,1001,14916.44186684042,payment,2023-01-05 02:00:00,True,19119.74759407261,IL
100,1085,2403.1892273666904,payment,2023-01-05 03:00:00,True,24353.525507516202,CA
101,1093,2432.046677085781,deposit,2023-01-05 04:00:00,True,10020.261945926222,IL
102,1026,7456.580271769377,withdrawal,2023-01-05 05:00:00,True,10266.578998054589,NY
103,1085,13102.067070386593,transfer,2023-01-05 06:00:00,True,59293.90799054372,TX
104,1024,11219.995375766857,deposit,2023-01-05 07:00:00,True,69098.88522998847,NY
105,1080,4173.967200562875,payment,2023-01-05 08:00:00,True,54427.41529906665,IL
106,1075,7367.795011240217,transfer,2023-01-05 09:00:00,True,24698.77443912474,NY
107,1025,2715.4697165776292,payment,2023-01-05 10:00:00,True,18474.00377514907,FL
108,1076,6564.892018234006,withdrawal,2023-01-05 11:00:00,False,35204.41025529326,CA
109,1015,7892.36556738387,payment,2023-01-05 12:00:00,True,50122.76878012377,IL
110,1092,12710.48901918095,deposit,2023-01-05 13:00:00,True,57524.73148791122,CA
111,1072,11203.665882207562,payment,2023-01-05 14:00:00,True,19173.74566674883,CA
112,1090,14509.667224182296,transfer,2023-01-05 15:00:00,True,74551.56732186813,TX
113,1056,6863.480917403302,withdrawal,2023-01-05 16:00:00,True,20617.254445601033,CA
114,1080,4769.303826070551,payment,2023-01-05 17:00:00,True,85541.42442794402,TX
115,1067,6690.489877829237,withdrawal,2023-01-05 18:00:00,True,88716.83719783006,FL
116,1042,14454.328203363995,withdrawal,2023-01-05 19:00:00,True,95636.70281730682,IL
117,1010,14662.705496971295,payment,2023-01-05 20:00:00,True,48322.308503691915,CA
118,1034,6257.479061805273,withdrawal,2023-01-05 21:00:00,True,82939.93194626228,FL
119,1087,7630.093749372598,deposit,2023-01-05 22:00:00,True,99053.58336070953,NY
120,1003,3006.820748358221,deposit,2023-01-05 23:00:00,True,39988.81742594831,FL
121,1020,2562.821462033803,withdrawal,2023-01-06 00:00:00,True,14839.505010170333,NY
122,1074,6906.180167783209,deposit,2023-01-06 01:00:00,True,44847.39320195106,FL
123,1088,6982.277387860553,transfer,2023-01-06 02:00:00,True,65546.58428510187,CA
124,1071,9748.912686189373,withdrawal,2023-01-06 03:00:00,True,52173.27828499656,TX
125,1031,5650.764676609737,withdrawal,2023-01-06 04:00:00,True,49970.638477696724,IL
126,1032,5598.613186176861,withdrawal,2023-01-06 05:00:00,True,6057.922169298319,CA
127,1006,3978.290975267831,transfer,2023-01-06 06:00:00,True,84401.56711689614,CA
128,1063,10693.842751868131,payment,2023-01-06 07:00:00,True,73982.2548164001,IL
129,1066,947.2346712049875,payment,2023-01-06 08:00:00,True,46085.56757310624,CA
130,1054,112.91323101081021,withdrawal,2023-01-06 09:00:00,True,91173.80093123189,TX
131,1046,3232.304125441961,transfer,2023-01-06 10:00:00,False,24017.223323620416,TX
132,1061,7463.407913853593,transfer,2023-01-06 11:00:00,False,85254.37520209388,TX
133,1037,4122.45876618307,payment,2023-01-06 12:00:00,True,33532.57837894451,TX
134,1039,12548.909803680963,deposit,2023-01-06 13:00:00,True,7027.315476906834,FL
135,1048,2796.2275396631803,deposit,2023-01-06 14:00:00,True,50442.7268298402,CA
136,1078,13046.810793241566,deposit,2023-01-06 15:00:00,True,78828.98502505478,CA
137,1060,6026.171113327259,deposit,2023-01-06 16:00:00,True,5707.822929763181,IL
138,1076,6842.365589163069,transfer,2023-01-06 17:00:00,True,31457.473786094066,CA
139,1096,8620.01375611851,transfer,2023-01-06 18:00:00,True,25154.73159028406,FL
140,1037,7275.136435754599,withdrawal,2023-01-06 19:00:00,True,70914.20216486868,IL
141,1077,10664.41831501681,withdrawal,2023-01-06 20:00:00,True,2828.295254791507,NY
142,1070,2817.884334624126,transfer,2023-01-06 21:00:00,True,77149.28311529788,FL
143,1087,180.58617124825915,transfer,2023-01-06 22:00:00,True,77870.75819053935,CA
144,1027,5059.531767492493,deposit,2023-01-06 23:00:00,True,93864.0323536525,IL
145,1093,3692.8998774075785,payment,2023-01-07 00:00:00,True,11533.248135592135,FL
146,1003,933.7612225053135,transfer,2023-01-07 01:00:00,True,99762.84374251148,CA
147,1070,11947.054431227409,deposit,2023-01-07 02:00:00,True,63099.67655194264,CA
148,1041,2293.4274550327086,payment,2023-01-07 03:00:00,True,66792.56220563155,IL
149,1083,6349.8256352002,transfer,2023-01-07 04:00:00,True,43655.67930675764,NY
150,1015,12501.038787730444,withdrawal,2023-01-07 05:00:00,True,38654.835233228,TX
151,1086,9005.359067831925,deposit,2023-01-07 06:00:00,True,56126.41018106278,FL
152,1000,10260.708189691744,withdrawal,2023-01-07 07:00:00,False,63844.91797619904,FL
153,1031,11850.459279474435,deposit,2023-01-07 08:00:00,True,43595.783473360854,TX
154,1089,12630.754838474217,deposit,2023-01-07 09:00:00,True,47664.97568431663,CA
155,1024,11361.24236893546,transfer,2023-01-07 10:00:00,True,81915.84776470317,CA
156,1036,13974.328303539774,deposit,2023-01-07 11:00:00,True,35720.31123444136,NY
157,1021,638.3634262304374,payment,2023-01-07 12:00:00,True,30282.151254780274,NY
158,1055,4580.973443997392,transfer,2023-01-07 13:00:00,True,70958.72008032817,FL
159,1027,11515.758546102617,transfer,2023-01-07 14:00:00,True,93615.21931856392,CA
160,1029,7942.43917436971,withdrawal,2023-01-07 15:00:00,True,16148.238828778962,NY
161,1081,3829.455744328314,transfer,2023-01-07 16:00:00,True,7506.973448024265,CA
162,1045,10543.678476737981,withdrawal,2023-01-07 17:00:00,True,64494.34300065517,TX
163,1027,7883.322927859933,payment,2023-01-07 18:00:00,True,8353.718398344132,FL
164,1012,1689.8467627782197,transfer,2023-01-07 19:00:00,True,91471.74698053846,IL
165,1000,14697.275688315343,transfer,2023-01-07 20:00:00,False,78710.9301537341,FL
166,1084,2098.0989337375286,deposit,2023-01-07 21:00:00,True,18637.502652181007,CA
167,1065,13140.5588753581,payment,2023-01-07 22:00:00,True,36958.47617449432,NY
168,1050,10171.84912880724,transfer,2023-01-07 23:00:00,True,19421.8171640652,TX
169,1039,3154.1490317562984,withdrawal,2023-01-08 00:00:00,True,18677.658076265754,NY
170,1080,4861.011973178009,withdrawal,2023-01-08 01:00:00,True,63236.699806620156,CA
171,1036,10967.068380391313,withdrawal,2023-01-08 02:00:00,True,5072.169344344558,TX
172,1018,7974.323867662519,deposit,2023-01-08 03:00:00,True,54832.89102470402,CA
173,1080,7372.533856894264,withdrawal,2023-01-08 04:00:00,True,35595.17395081324,CA
174,1034,6331.091140684938,withdrawal,2023-01-08 05:00:00,True,45517.62883568421,CA
175,1051,11409.594234715727,transfer,2023-01-08 06:00:00,True,56886.19726401111,NY
176,1008,11355.859696994352,deposit,2023-01-08 07:00:00,False,93984.74404301267,CA
177,1077,3800.8410898864136,deposit,2023-01-08 08:00:00,True,66485.98500710887,NY
178,1055,533.0169769956138,withdrawal,2023-01-08 09:00:00,True,19301.483777028323,IL
179,1010,7054.893529176726,withdrawal,2023-01-08 10:00:00,True,45787.406689616066,TX
180,1034,5990.325089612659,withdrawal,2023-01-08 11:00:00,False,42579.53027977567,TX
181,1032,10393.366211130333,deposit,2023-01-08 12:00:00,False,10841.114869945553,CA
182,1005,1625.1927382113138,withdrawal,2023-01-08 13:00:00,True,59894.89273566932,TX
183,1031,10058.276136437013,payment,2023-01-08 14:00:00,True,89446.88449585625,TX
184,1038,10826.629554069405,payment,2023-01-08 15:00:00,True,42883.27614054297,CA
185,1003,801.3647376978083,deposit,2023-01-08 16:00:00,True,26382.122543643505,CA
186,1064,6137.368785915194,payment,2023-01-08 17:00:00,True,21508.88054483307,TX
187,1001,14952.341334111892,transfer,2023-01-08 18:00:00,False,67436.77400876913,CA
188,1016,11755.095775183952,withdrawal,2023-01-08 19:00:00,True,44024.973552977666,NY
189,1069,6851.911262999163,transfer,2023-01-08 20:00:00,False,11228.283415237998,FL
190,1001,12830.673057331584,deposit,2023-01-08 21:00:00,True,17147.97525461088,FL
191,1001,2373.78159584295,deposit,2023-01-08 22:00:00,True,38110.55311058652,TX
192,1016,596.1702255491599,withdrawal,2023-01-08 23:00:00,True,88525.00823607514,FL
193,1011,1250.882347274283,deposit,2023-01-09 00:00:00,True,57847.178899829036,CA
194,1048,4856.463668355784,transfer,2023-01-09 01:00:00,True,3704.595858599262,CA
195,1014,13072.143868149138,withdrawal,2023-01-09 02:00:00,True,99130.74101982512,NY
196,1043,7015.435511851486,withdrawal,2023-01-09 03:00:00,True,32326.806766875383,TX
197,1018,11215.935110872664,payment,2023-01-09 04:00:00,False,74183.9675892538,FL
198,1099,13193.1714105644,payment,2023-01-09 05:00:00,True,69949.61430165451,FL
199,1058,14957.245940425677,withdrawal,2023-01-09 06:00:00,True,24080.554276995692,CA
200,1085,9080.373932178196,transfer,2023-01-09 07:00:00,True,46975.23933687014,CA
201,1067,14980.018025744335,transfer,2023-01-09 08:00:00,True,46433.37851990525,NY
202,1066,80.34317517252482,withdrawal,2023-01-09 09:00:00,True,17979.1322412294,TX
203,1059,377.4025705618343,withdrawal,2023-01-09 10:00:00,True,51753.946104770635,IL
204,1068,4561.413945752404,withdrawal,2023-01-09 11:00:00,True,74106.8584118011,IL
205,1030,7730.805751297979,deposit,2023-01-09 12:00:00,True,47104.3000904299,TX
206,1022,2290.655451658717,transfer,2023-01-09 13:00:00,True,15279.861983989138,FL
207,1029,2758.737218661724,withdrawal,2023-01-09 14:00:00,True,39965.99968365079,CA
208,1096,14149.322496073526,withdrawal,2023-01-09 15:00:00,False,53272.54054548882,IL
209,1005,11334.177161937669,withdrawal,2023-01-09 16:00:00,True,40216.773465248465,FL
210,1018,8148.032488482917,transfer,2023-01-09 17:00:00,True,54532.463887674116,NY
211,1023,10711.391162806363,deposit,2023-01-09 18:00:00,True,50307.41391562394,CA
212,1012,9841.96693410181,deposit,2023-01-09 19:00:00,True,99153.56149302263,NY
213,1018,13003.496559523564,transfer,2023-01-09 20:00:00,True,50391.93317245835,FL
214,1013,1304.7170689272252,withdrawal,2023-01-09 21:00:00,True,47698.65449793727,CA
215,1022,6677.226977077519,payment,2023-01-09 22:00:00,False,8704.982527619863,CA
216,1030,5691.931665130646,payment,2023-01-09 23:00:00,True,38911.35755239904,FL
217,1090,628.5228221174409,transfer,2023-01-10 00:00:00,True,79217.78101462715,NY
218,1017,7137.521517176941,payment,2023-01-10 01:00:00,True,62283.71754383313,FL
219,1023,7174.324213838478,transfer,2023-01-10 02:00:00,True,24658.458245746668,TX
220,1001,14085.740268033738,transfer,2023-01-10 03:00:00,True,83158.960911493,IL
221,1092,8268.81873224283,deposit,2023-01-10 04:00:00,True,45132.65420818553,CA
222,1006,7086.149718630371,transfer,2023-01-10 05:00:00,True,92835.54154581868,FL
223,1076,12077.44313980946,transfer,2023-01-10 06:00:00,True,94880.88502068077,CA
224,1067,11546.763831550581,transfer,2023-01-10 07:00:00,True,96665.73665169041,TX
225,1085,5284.2511722349955,withdrawal,2023-01-10 08:00:00,True,311.2568004490006,NY
226,1018,1022.2789219372274,withdrawal,2023-01-10 09:00:00,True,94552.09203859836,IL
227,1011,14138.539091737832,transfer,2023-01-10 10:00:00,True,85748.83673645242,IL
228,1061,12690.412222927225,transfer,2023-01-10 11:00:00,False,8404.938664536416,CA
229,1087,3672.018922087356,payment,2023-01-10 12:00:00,True,98904.63326539822,FL
230,1026,6241.934032864609,withdrawal,2023-01-10 13:00:00,True,12897.518440853048,TX
231,1049,11241.256694827163,payment,2023-01-10 14:00:00,True,54726.56548015144,IL
232,1035,10970.937244819872,payment,2023-01-10 15:00:00,True,88184.72790542817,CA
233,1058,4345.351924579701,payment,2023-01-10 16:00:00,True,67776.569911053,TX
234,1086,11563.023789585099,withdrawal,2023-01-10 17:00:00,True,89419.04725189786,NY
235,1000,827.4063667507008,deposit,2023-01-10 18:00:00,True,88596.55242861553,NY
236,1072,7114.726973764944,withdrawal,2023-01-10 19:00:00,True,15401.169650124782,NY
237,1025,13491.840566549607,transfer,2023-01-10 20:00:00,True,48566.74733015786,FL
238,1011,5466.473031349442,deposit,2023-01-10 21:00:00,True,46172.97039062663,TX
239,1089,14500.30198330531,payment,2023-01-10 22:00:00,True,58843.75702721963,NY
240,1023,10937.531235286342,deposit,2023-01-10 23:00:00,True,55402.22424699428,NY
241,1071,11823.568049871834,transfer,2023-01-11 00:00:00,True,88042.69863296165,TX
242,1011,14753.593731047627,payment,2023-01-11 01:00:00,True,74845.32106451128,TX
243,1015,10124.51881864336,withdrawal,2023-01-11 02:00:00,True,97803.81465447131,CA
244,1003,7857.643483567669,transfer,2023-01-11 03:00:00,True,46517.19029213245,NY
245,1027,13735.831065760047,payment,2023-01-11 04:00:00,True,78163.27998555238,IL
246,1051,4583.265854121685,transfer,2023-01-11 05:00:00,True,50392.396853711005,CA
247,1085,2836.3023117783787,withdrawal,2023-01-11 06:00:00,True,23228.316909782672,CA
248,1029,304.7334121668259,deposit,2023-01-11 07:00:00,True,95805.56345853764,CA
249,1011,9309.245943346405,deposit,2023-01-11 08:00:00,True,33534.804731355165,NY
250,1057,7100.530914907164,payment,2023-01-11 09:00:00,False,22391.500646746295,CA
251,1028,2731.525987825259,deposit,2023-01-11 10:00:00,True,20060.987255841166,FL
252,1062,14127.074272251135,withdrawal,2023-01-11 11:00:00,True,31584.82544528901,NY
253,1097,11632.140383829736,deposit,2023-01-11 12:00:00,True,32755.453591091813,TX
254,1058,12187.439133828684,transfer,2023-01-11 13:00:00,True,89174.03349254894,CA
255,1065,14560.137054642004,deposit,2023-01-11 14:00:00,True,28474.715059422804,FL
256,1032,4355.764503270863,deposit,2023-01-11 15:00:00,True,57916.272371246814,NY
257,1087,9120.691777024154,withdrawal,2023-01-11 16:00:00,True,13618.695300784022,TX
258,1077,3565.248083906604,payment,2023-01-11 17:00:00,True,5906.730501372834,FL
259,1051,3801.4220061918454,payment,2023-01-11 18:00:00,True,68056.32225766468,TX
260,1065,10111.212799382485,withdrawal,2023-01-11 19:00:00,True,86007.26246763662,IL
261,1083,13679.602732375646,transfer,2023-01-11 20:00:00,True,92641.17570446942,NY
262,1068,5178.056409580785,withdrawal,2023-01-11 21:00:00,False,1607.857839050472,FL
263,1045,133.84492582973914,deposit,2023-01-11 22:00:00,True,39724.86833621726,FL
264,1044,3177.4233717565876,payment,2023-01-11 23:00:00,True,51914.42683360902,NY
265,1049,2857.0051810413106,payment,2023-01-12 00:00:00,True,26361.67612734909,CA
266,1070,14900.441930018083,withdrawal,2023-01-12 01:00:00,True,52968.64276733049,NY
267,1048,11417.336074546072,transfer,2023-01-12 02:00:00,True,46863.93816569099,IL
268,1081,2464.764279097483,payment,2023-01-12 03:00:00,True,66264.8930704375,FL
269,1031,4258.9458831854445,transfer,2023-01-12 04:00:00,True,46942.061356426566,TX
270,1055,2380.177134594626,payment,2023-01-12 05:00:00,True,81866.7593946986,TX
271,1096,11381.170820165456,withdrawal,2023-01-12 06:00:00,True,68506.21029022797,FL
272,1080,11086.028590394671,transfer,2023-01-12 07:00:00,False,81611.56776729519,TX
273,1037,1847.2254580110696,transfer,2023-01-12 08:00:00,True,86581.04459468345,TX
274,1001,9915.26040314393,deposit,2023-01-12 09:00:00,True,28935.466778942246,NY
275,1057,3256.534676572029,transfer,2023-01-12 10:00:00,True,12234.08494779773,IL
276,1069,12519.897304482709,payment,2023-01-12 11:00:00,False,84941.28328228784,FL
277,1006,10917.0168334588,payment,2023-01-12 12:00:00,True,89479.65374943776,NY
278,1071,2871.212015709317,withdrawal,2023-01-12 13:00:00,True,16804.77538407878,TX
279,1059,6921.402939578328,payment,2023-01-12 14:00:00,True,83303.1137529831,NY
280,1018,1157.2206407558288,payment,2023-01-12 15:00:00,False,26212.005455761126,TX
281,1062,3634.352462127888,deposit,2023-01-12 16:00:00,True,31379.656863108,FL
282,1093,3224.2463581682796,deposit,2023-01-12 17:00:00,True,50387.01237133541,CA
283,1043,10176.477171839624,transfer,2023-01-12 18:00:00,True,79193.98624058744,TX
284,1023,946.0225975825019,transfer,2023-01-12 19:00:00,True,48296.46217027275,CA
285,1049,4386.895870385877,payment,2023-01-12 20:00:00,True,33111.374936690474,CA
286,1023,7094.061233473982,payment,2023-01-12 21:00:00,True,91298.34018544403,TX
287,1017,6359.897718262203,transfer,2023-01-12 22:00:00,True,21408.386932814796,TX
288,1054,9355.50626182596,payment,2023-01-12 23:00:00,True,40795.076294089464,TX
289,1050,8500.565789524526,withdrawal,2023-01-13 00:00:00,True,76646.97152922236,FL
290,1056,12568.974328388747,withdrawal,2023-01-13 01:00:00,True,38867.32822457006,NY
291,1088,8699.670971559928,withdrawal,2023-01-13 02:00:00,True,94431.79923970255,CA
292,1048,2988.8907050774756,payment,2023-01-13 03:00:00,True,33819.803487597615,TX
293,1013,9065.356555546708,withdrawal,2023-01-13 04:00:00,True,89653.66967445878,IL
294,1001,14630.085692222792,payment,2023-01-13 05:00:00,True,60890.60611151576,CA
295,1030,1958.850031810203,withdrawal,2023-01-13 06:00:00,True,36874.8135793648,NY
296,1048,2387.205425240919,transfer,2023-01-13 07:00:00,True,15196.131312965366,IL
297,1068,13838.3596692313,deposit,2023-01-13 08:00:00,True,79180.20139504883,CA
298,1083,67.90141743153669,payment,2023-01-13 09:00:00,True,82481.11845576983,NY
299,1098,741.0185598120444,withdrawal,2023-01-13 10:00:00,True,58630.323677070744,TX
300,1071,12147.80258448866,deposit,2023-01-13 11:00:00,True,4357.336303785677,IL
301,1078,7762.3533542223095,withdrawal,2023-01-13 12:00:00,True,45370.76893198113,TX
302,1074,2064.47124946415,deposit,2023-01-13 13:00:00,True,28948.825139071876,IL
303,1002,2650.8381257826754,deposit,2023-01-13 14:00:00,True,28719.256092686905,CA
304,1091,12188.085881931614,payment,2023-01-13 15:00:00,True,4435.238330571196,CA
305,1055,7676.725148294,payment,2023-01-13 16:00:00,True,8857.577734975644,FL
306,1056,1039.9714045786623,payment,2023-01-13 17:00:00,True,98663.71284770558,TX
307,1042,520.1568236551484,payment,2023-01-13 18:00:00,True,36963.210724608354,TX
308,1014,7414.869626631679,deposit,2023-01-13 19:00:00,True,55877.22309206721,NY
309,1054,5738.066441482513,withdrawal,2023-01-13 20:00:00,True,1551.929592045558,FL
310,1007,13833.005821927345,withdrawal,2023-01-13 21:00:00,False,69068.7898347955,IL
311,1045,157.61871926318176,transfer,2023-01-13 22:00:00,False,5774.934668695838,FL
312,1085,4503.14232247562,transfer,2023-01-13 23:00:00,True,91714.52417302207,TX
313,1063,13556.545975993447,deposit,2023-01-14 00:00:00,True,53202.1709886407,TX
314,1065,9826.14072795944,transfer,2023-01-14 01:00:00,False,75612.27424251976,FL
315,1045,3564.8123785656494,payment,2023-01-14 02:00:00,True,70249.49353024135,IL
316,1091,14521.811725841575,payment,2023-01-14 03:00:00,True,70284.75941878752,IL
317,1082,5241.560622649236,deposit,2023-01-14 04:00:00,True,56495.293182771624,TX
318,1049,9813.645936055927,deposit,2023-01-14 05:00:00,True,96353.52092850002,TX
