transaction_id_anonymized,client_id_anonymized,transaction_amount_anonymized,transaction_type_anonymized,transaction_date_anonymized,compliance_flag_anonymized,account_balance_anonymized,location_anonymized
99,1076,1697.3671781097282,withdrawal,2023-01-05 02:00:00,False,80443.4580188836,NY
100,1098,3499.6906642375548,withdrawal,2023-01-05 03:00:00,True,81378.14112501255,TX
101,1099,7905.981709708957,withdrawal,2023-01-05 04:00:00,True,18179.826747951563,NY
102,1021,11838.265794869696,deposit,2023-01-05 05:00:00,True,70578.092838571,IL
103,1005,2525.2390877663506,deposit,2023-01-05 06:00:00,False,84346.71086839205,TX
104,1032,2063.862094797981,withdrawal,2023-01-05 07:00:00,True,78744.43473070965,FL
105,1022,1534.8577527797281,transfer,2023-01-05 08:00:00,True,34973.55262796582,IL
106,1057,12024.130908763802,deposit,2023-01-05 09:00:00,True,50989.219433140956,IL
107,1021,14899.008093339682,withdrawal,2023-01-05 10:00:00,True,81267.91239504945,NY
108,1055,13746.882080824334,deposit,2023-01-05 11:00:00,True,14477.751178297436,TX
109,1053,12773.247768787985,transfer,2023-01-05 12:00:00,True,15139.253965587677,FL
110,1066,8515.133718612507,payment,2023-01-05 13:00:00,True,10566.2934477677,NY
111,1067,656.2772748081924,deposit,2023-01-05 14:00:00,True,2688.9083384073247,CA
112,1062,6691.738183569738,transfer,2023-01-05 15:00:00,True,20678.157331106366,TX
113,1075,1803.8865878979339,transfer,2023-01-05 16:00:00,False,43846.197471726824,IL
114,1032,7350.243598694901,withdrawal,2023-01-05 17:00:00,True,17066.864598205608,FL
115,1099,7435.667395857534,deposit,2023-01-05 18:00:00,True,23213.7797887683,NY
116,1031,13925.862527556134,withdrawal,2023-01-05 19:00:00,True,87795.17385507857,CA
117,1095,1967.2135282688134,payment,2023-01-05 20:00:00,True,52876.42800800765,FL
118,1041,7489.897641815174,deposit,2023-01-05 21:00:00,True,38517.766821895515,IL
119,1079,2763.896501706332,transfer,2023-01-05 22:00:00,True,370.0573481468343,FL
120,1003,7236.932849045742,transfer,2023-01-05 23:00:00,True,94942.21326883514,NY
121,1029,8480.934337618064,withdrawal,2023-01-06 00:00:00,True,92160.32972312774,FL
122,1020,14228.816760691267,deposit,2023-01-06 01:00:00,True,22684.548001269435,NY
123,1023,8953.444034535427,transfer,2023-01-06 02:00:00,True,54313.55486649993,NY
124,1081,10513.049826191966,transfer,2023-01-06 03:00:00,True,27956.977626421845,NY
125,1026,14469.564579646383,withdrawal,2023-01-06 04:00:00,True,42781.77959042735,CA
126,1007,5548.403088623559,withdrawal,2023-01-06 05:00:00,True,53927.438873758176,TX
127,1045,9779.798411874885,withdrawal,2023-01-06 06:00:00,True,67699.86315538546,CA
128,1074,9333.828475618597,deposit,2023-01-06 07:00:00,True,48155.15600229541,FL
129,1078,8534.462948599861,withdrawal,2023-01-06 08:00:00,True,78221.9228358161,TX
130,1090,3002.5097128593293,withdrawal,2023-01-06 09:00:00,True,20379.89558972752,FL
131,1049,4200.624406989901,payment,2023-01-06 10:00:00,True,74564.16970462471,IL
132,1090,7445.539347648154,deposit,2023-01-06 11:00:00,True,14947.343593023115,IL
133,1025,9073.728279289502,deposit,2023-01-06 12:00:00,True,20572.363374680594,IL
134,1031,12422.308464972408,transfer,2023-01-06 13:00:00,True,46598.51258260884,CA
135,1043,5887.064731594892,transfer,2023-01-06 14:00:00,True,15279.190001697121,IL
136,1041,2143.8352719926497,withdrawal,2023-01-06 15:00:00,True,38924.76852546001,FL
137,1087,3111.627042212474,payment,2023-01-06 16:00:00,False,94492.5396088016,NY
138,1012,11699.994660378723,withdrawal,2023-01-06 17:00:00,True,28294.283374308474,CA
139,1054,460.72995644711665,deposit,2023-01-06 18:00:00,True,79673.08611175888,NY
140,1039,14546.681744817764,deposit,2023-01-06 19:00:00,False,70288.66392868428,NY
141,1073,1686.151675316728,payment,2023-01-06 20:00:00,True,55880.935788997,FL
142,1034,10423.458957207447,payment,2023-01-06 21:00:00,True,66867.80632387198,CA
143,1045,6546.449944111502,withdrawal,2023-01-06 22:00:00,True,43366.63777362353,NY
144,1068,7676.637042703784,withdrawal,2023-01-06 23:00:00,True,43297.9619396181,IL
145,1017,4030.662991457752,withdrawal,2023-01-07 00:00:00,True,17866.519267682037,CA
146,1091,2917.736036748343,deposit,2023-01-07 01:00:00,True,98459.36168983395,TX
147,1070,12129.992588279865,transfer,2023-01-07 02:00:00,True,36297.6657719553,NY
148,1003,2419.89807888126,withdrawal,2023-01-07 03:00:00,False,92437.80784632101,CA
149,1030,995.289845336469,payment,2023-01-07 04:00:00,False,63562.50938013546,CA
150,1080,3413.6930145588362,payment,2023-01-07 05:00:00,True,18735.587824962608,TX
151,1099,14605.41152296259,transfer,2023-01-07 06:00:00,True,28099.84324700812,IL
152,1011,5757.15969851007,withdrawal,2023-01-07 07:00:00,True,60388.173246980616,IL
153,1007,7625.342704614961,payment,2023-01-07 08:00:00,True,98608.54800379089,CA
154,1035,11724.846909872369,withdrawal,2023-01-07 09:00:00,True,23645.77455656872,NY
155,1097,8560.32579530505,payment,2023-01-07 10:00:00,True,90791.45892516589,FL
156,1033,13007.953253457574,transfer,2023-01-07 11:00:00,True,70745.8106843675,NY
157,1038,13558.746023864736,withdrawal,2023-01-07 12:00:00,True,16618.068324889493,IL
158,1071,6491.655516511494,transfer,2023-01-07 13:00:00,True,22806.70590200859,CA
159,1009,2422.5748390412223,payment,2023-01-07 14:00:00,True,5920.392701510761,NY
160,1093,1515.7388127521647,deposit,2023-01-07 15:00:00,True,21261.889023585674,NY
161,1046,12515.406112632474,deposit,2023-01-07 16:00:00,True,94216.17971933109,FL
162,1005,6763.123609262238,withdrawal,2023-01-07 17:00:00,True,43541.327586565516,NY
163,1054,6560.860908811791,deposit,2023-01-07 18:00:00,True,249.85442919023876,FL
164,1097,5030.752746137174,transfer,2023-01-07 19:00:00,True,44590.56497450327,CA
165,1066,9890.018335744926,transfer,2023-01-07 20:00:00,False,27290.411641254876,CA
166,1022,6928.157371055041,deposit,2023-01-07 21:00:00,True,5971.512351309648,IL
167,1094,2856.2813313949932,transfer,2023-01-07 22:00:00,True,89785.16767762345,TX
168,1018,8215.645082569194,payment,2023-01-07 23:00:00,True,69076.38777396684,IL
169,1005,11160.144055654167,transfer,2023-01-08 00:00:00,True,21489.99427813297,IL
170,1006,11554.269304241245,withdrawal,2023-01-08 01:00:00,False,7301.567331238903,TX
171,1043,12520.978174196234,withdrawal,2023-01-08 02:00:00,True,16732.08788166091,CA
172,1020,10715.461462100855,transfer,2023-01-08 03:00:00,True,49131.25932778171,FL
173,1090,5957.64909581546,deposit,2023-01-08 04:00:00,True,6476.925382394923,FL
174,1046,11066.981322556761,deposit,2023-01-08 05:00:00,True,495.4430871313661,TX
175,1077,10898.694082986698,deposit,2023-01-08 06:00:00,True,11434.613600884273,IL
176,1074,8724.877953763942,transfer,2023-01-08 07:00:00,False,96525.51674028265,IL
177,1042,10357.316364196988,withdrawal,2023-01-08 08:00:00,False,67078.04222759664,CA
178,1043,13814.531939494445,deposit,2023-01-08 09:00:00,True,90050.12269648741,IL
179,1018,1303.82445329547,withdrawal,2023-01-08 10:00:00,False,16571.602250430173,NY
180,1088,5256.2815720168455,deposit,2023-01-08 11:00:00,True,51748.70687714617,CA
181,1027,6446.405465367424,withdrawal,2023-01-08 12:00:00,True,9911.037098816392,NY
182,1056,10015.392531749589,transfer,2023-01-08 13:00:00,True,78283.49060317896,IL
183,1031,395.6440605808951,payment,2023-01-08 14:00:00,True,88810.4026721112,IL
184,1072,12751.142698487394,deposit,2023-01-08 15:00:00,True,7268.609354665563,FL
185,1069,411.3473795623098,payment,2023-01-08 16:00:00,True,12590.808364698,CA
186,1020,14072.536741337448,withdrawal,2023-01-08 17:00:00,True,46223.91087864885,TX
187,1025,5428.625374086197,withdrawal,2023-01-08 18:00:00,True,61507.80380992446,FL
188,1071,14274.802722200408,transfer,2023-01-08 19:00:00,True,77896.99743250874,CA
189,1077,4659.910706314276,transfer,2023-01-08 20:00:00,True,53256.51903854198,FL
190,1088,11561.518872933093,transfer,2023-01-08 21:00:00,False,26556.001235587155,NY
191,1090,3366.7701091859785,transfer,2023-01-08 22:00:00,True,98735.06638772557,TX
192,1030,9092.930449441536,deposit,2023-01-08 23:00:00,True,67766.30037036125,IL
193,1005,7063.992605859574,transfer,2023-01-09 00:00:00,True,13813.050080259447,FL
194,1059,13573.690985697973,deposit,2023-01-09 01:00:00,True,61808.24074354906,FL
195,1098,3325.09476206545,deposit,2023-01-09 02:00:00,False,84259.9245427333,NY
196,1019,14368.829793009058,withdrawal,2023-01-09 03:00:00,True,30984.838309740586,TX
197,1050,68.03346607288913,deposit,2023-01-09 04:00:00,True,72089.73667964526,CA
198,1056,11178.844163797978,withdrawal,2023-01-09 05:00:00,True,96626.26940038738,NY
199,1075,843.1473388722824,deposit,2023-01-09 06:00:00,True,29785.101629334997,NY
200,1025,2085.526526095373,payment,2023-01-09 07:00:00,True,29681.615445745483,FL
201,1019,8889.801945479818,withdrawal,2023-01-09 08:00:00,True,26966.669841489012,NY
202,1002,6669.039610278454,deposit,2023-01-09 09:00:00,True,72925.41589688578,NY
203,1077,3561.9548989915747,payment,2023-01-09 10:00:00,True,81300.39943598592,TX
204,1080,1631.2164596018208,deposit,2023-01-09 11:00:00,True,45633.946561525256,NY
205,1084,6913.762281381917,deposit,2023-01-09 12:00:00,True,60557.940751170245,FL
206,1065,9809.106911885254,deposit,2023-01-09 13:00:00,True,84357.8870075665,FL
207,1025,12414.588403232912,transfer,2023-01-09 14:00:00,True,42882.46713718714,FL
208,1009,8356.398199341706,transfer,2023-01-09 15:00:00,True,62693.13155384445,FL
209,1010,6860.409494451785,payment,2023-01-09 16:00:00,True,89817.64307817555,CA
210,1020,523.9965335202073,withdrawal,2023-01-09 17:00:00,True,41150.430889386465,NY
211,1087,12882.344950269777,withdrawal,2023-01-09 18:00:00,True,98913.23870298537,FL
212,1060,10957.849021413498,deposit,2023-01-09 19:00:00,True,60272.255760112246,NY
213,1078,11642.549737400754,deposit,2023-01-09 20:00:00,True,6167.569904053836,NY
214,1038,7167.194880655566,transfer,2023-01-09 21:00:00,True,99383.42618606743,TX
215,1003,14758.353011203011,deposit,2023-01-09 22:00:00,True,48416.671773945025,NY
216,1046,3092.742689314854,withdrawal,2023-01-09 23:00:00,True,86658.61525963063,CA
217,1005,5565.626891647059,withdrawal,2023-01-10 00:00:00,True,71966.93230401733,FL
218,1085,4922.892554553583,deposit,2023-01-10 01:00:00,True,26991.656680571134,FL
219,1086,13312.644792319432,withdrawal,2023-01-10 02:00:00,True,39734.04986431323,NY
220,1093,6752.349382771556,transfer,2023-01-10 03:00:00,True,68954.09846147067,NY
221,1000,2727.0769173306708,withdrawal,2023-01-10 04:00:00,True,25196.372759059846,IL
222,1018,5489.831273089034,withdrawal,2023-01-10 05:00:00,True,16377.401617755622,TX
223,1095,5220.6319957433725,payment,2023-01-10 06:00:00,True,33751.4073648629,NY
224,1074,587.8598431721493,transfer,2023-01-10 07:00:00,True,90065.36486008432,CA
225,1095,9311.58884404908,transfer,2023-01-10 08:00:00,True,67840.7743818489,CA
226,1008,11450.111690442507,transfer,2023-01-10 09:00:00,True,27751.435819953662,NY
227,1038,13926.14887873008,deposit,2023-01-10 10:00:00,False,9720.478638660443,FL
228,1045,12459.903366339762,withdrawal,2023-01-10 11:00:00,True,91126.93887630061,IL
229,1003,14115.159257149438,payment,2023-01-10 12:00:00,True,61970.45313169673,IL
230,1059,5516.079139240645,deposit,2023-01-10 13:00:00,True,77344.13742083858,FL
231,1035,8954.826838623927,transfer,2023-01-10 14:00:00,True,17700.24825489981,NY
232,1077,14298.508131305192,deposit,2023-01-10 15:00:00,True,77716.7863222897,IL
233,1037,1313.3428376573747,withdrawal,2023-01-10 16:00:00,True,99664.77291634801,IL
234,1091,1020.7268724177156,deposit,2023-01-10 17:00:00,True,86875.25662035767,IL
235,1043,6754.348767590192,payment,2023-01-10 18:00:00,True,60508.27846231973,IL
236,1055,2333.3718864766042,payment,2023-01-10 19:00:00,True,15792.144306076878,TX
237,1089,14555.460545037666,deposit,2023-01-10 20:00:00,True,68653.70146738084,FL
238,1022,8426.10221612257,deposit,2023-01-10 21:00:00,True,10092.193275701631,CA
239,1091,13141.662209529852,withdrawal,2023-01-10 22:00:00,True,66527.42597017983,FL
240,1088,12972.268469903014,withdrawal,2023-01-10 23:00:00,True,87725.85657860225,TX
241,1099,8521.3414711756,payment,2023-01-11 00:00:00,True,47594.254719378965,NY
242,1055,7487.656900001915,withdrawal,2023-01-11 01:00:00,True,84150.27991650754,FL
243,1001,8239.327794539238,withdrawal,2023-01-11 02:00:00,True,52431.801315193545,NY
244,1003,22.18578255909483,payment,2023-01-11 03:00:00,True,63590.00794990535,TX
245,1093,7848.188914737599,withdrawal,2023-01-11 04:00:00,True,34055.93376409613,IL
246,1013,12738.613046658947,transfer,2023-01-11 05:00:00,True,81361.10528063624,NY
247,1045,11748.083924232811,payment,2023-01-11 06:00:00,True,96925.7907159252,FL
248,1067,321.0256682486583,transfer,2023-01-11 07:00:00,True,32023.226547663053,FL
249,1000,10465.229141349873,payment,2023-01-11 08:00:00,True,65231.81150145268,TX
250,1054,5004.418051829027,payment,2023-01-11 09:00:00,True,67507.1733147,CA
251,1053,6833.930167426738,transfer,2023-01-11 10:00:00,True,23197.102411284955,IL
252,1015,7242.655942144516,transfer,2023-01-11 11:00:00,True,75115.47434948616,CA
253,1000,9656.55708906108,deposit,2023-01-11 12:00:00,False,36067.906968317926,NY
254,1032,1176.7392858270368,transfer,2023-01-11 13:00:00,True,13667.453466994995,IL
255,1020,13998.096442783264,payment,2023-01-11 14:00:00,True,30895.14143101145,IL
256,1098,12693.548521265975,transfer,2023-01-11 15:00:00,True,45120.79144757637,FL
257,1003,8587.665046433238,payment,2023-01-11 16:00:00,True,89709.91135065015,CA
258,1071,375.5809880710522,payment,2023-01-11 17:00:00,True,67375.32690370016,CA
259,1058,6700.036932673964,withdrawal,2023-01-11 18:00:00,True,7360.364785308285,CA
260,1012,5166.783106892891,payment,2023-01-11 19:00:00,True,22632.84387249898,TX
261,1013,14638.966210278058,withdrawal,2023-01-11 20:00:00,True,25819.964097187858,NY
262,1078,10668.138617965478,payment,2023-01-11 21:00:00,True,52460.44947278346,FL
263,1017,5101.42971363209,withdrawal,2023-01-11 22:00:00,True,56735.96047426341,NY
264,1099,12625.636449291094,withdrawal,2023-01-11 23:00:00,True,52269.14771183157,TX
265,1017,11247.508350064836,transfer,2023-01-12 00:00:00,True,63088.763879893544,CA
266,1082,8844.252485737665,withdrawal,2023-01-12 01:00:00,True,8033.413544546439,IL
267,1023,10323.104200518683,payment,2023-01-12 02:00:00,True,97896.16009012106,CA
268,1050,2979.0287588122987,withdrawal,2023-01-12 03:00:00,True,89600.1139758001,FL
269,1092,6300.421235572067,payment,2023-01-12 04:00:00,True,66059.83597239414,NY
270,1098,9831.257059897076,transfer,2023-01-12 05:00:00,True,75765.9777704556,NY
271,1033,3974.9277735453843,transfer,2023-01-12 06:00:00,True,51245.910710148615,FL
272,1049,552.3724452358683,withdrawal,2023-01-12 07:00:00,True,46883.72631558872,FL
273,1004,12815.17196097509,withdrawal,2023-01-12 08:00:00,True,36070.62216488887,CA
274,1028,13312.68119302846,payment,2023-01-12 09:00:00,True,62997.20108410855,NY
275,1095,263.6778395219098,withdrawal,2023-01-12 10:00:00,True,76417.20797241184,FL
276,1032,9297.814280985609,deposit,2023-01-12 11:00:00,True,586.0879226164652,FL
277,1056,2764.256825713906,payment,2023-01-12 12:00:00,True,69095.31832853674,CA
278,1071,10821.995597989644,withdrawal,2023-01-12 13:00:00,True,78917.95234567767,TX
279,1044,1985.0522782995897,payment,2023-01-12 14:00:00,False,80303.61879605468,TX
280,1049,214.31836539307577,withdrawal,2023-01-12 15:00:00,True,41482.83953279698,CA
281,1023,8122.17888587462,payment,2023-01-12 16:00:00,True,15925.570903076863,FL
282,1086,8676.59736612951,transfer,2023-01-12 17:00:00,True,97797.69250528884,CA
283,1003,555.3548161003886,deposit,2023-01-12 18:00:00,True,36317.66975281005,IL
284,1040,12552.575951672467,withdrawal,2023-01-12 19:00:00,True,27235.740583125054,TX
285,1067,10638.876379476316,transfer,2023-01-12 20:00:00,True,64513.95416523138,FL
286,1002,10547.998398877697,payment,2023-01-12 21:00:00,True,55257.88187065535,CA
287,1085,2575.31003248211,transfer,2023-01-12 22:00:00,True,65552.51070170967,TX
288,1088,4403.384891421757,transfer,2023-01-12 23:00:00,True,7368.141817156899,TX
289,1060,3184.131750844001,transfer,2023-01-13 00:00:00,True,89455.00813027835,FL
290,1016,2068.7180613147057,payment,2023-01-13 01:00:00,True,75624.90644921074,CA
291,1088,301.0697159140018,deposit,2023-01-13 02:00:00,True,4678.12739258607,IL
292,1057,5681.771451046457,deposit,2023-01-13 03:00:00,True,27804.355810061865,TX
293,1062,10315.749945658818,payment,2023-01-13 04:00:00,False,59026.18014192598,FL
294,1009,5625.350180207549,deposit,2023-01-13 05:00:00,True,48999.74490636449,IL
295,1006,14551.915712970982,transfer,2023-01-13 06:00:00,True,83818.91902581994,CA
296,1006,12678.162132134945,withdrawal,2023-01-13 07:00:00,True,44499.700867812,FL
297,1044,13955.17445668235,deposit,2023-01-13 08:00:00,True,93056.39383583302,NY
298,1016,13990.392765078752,transfer,2023-01-13 09:00:00,True,5583.7440835212,NY
299,1022,3089.182511355402,transfer,2023-01-13 10:00:00,False,34317.71479988897,CA
300,1066,10631.800628005027,deposit,2023-01-13 11:00:00,True,54906.54561538637,IL
301,1082,13997.440303007235,payment,2023-01-13 12:00:00,True,10249.704730923511,IL
302,1003,5079.001271004841,deposit,2023-01-13 13:00:00,True,94309.04972647602,FL
303,1043,6431.224597046211,payment,2023-01-13 14:00:00,True,44358.26452679308,TX
304,1046,638.3153329841427,payment,2023-01-13 15:00:00,True,85388.01215506544,NY
305,1008,11847.449862408952,withdrawal,2023-01-13 16:00:00,True,62070.55982322425,IL
306,1038,11016.088665630738,transfer,2023-01-13 17:00:00,True,56680.8430112434,IL
307,1004,3868.3468099736847,deposit,2023-01-13 18:00:00,True,96070.91800742202,CA
308,1013,12026.336456865827,payment,2023-01-13 19:00:00,True,28800.076178109877,FL
309,1099,11532.554467641501,deposit,2023-01-13 20:00:00,True,10765.778790693814,CA
310,1058,13585.907089829787,payment,2023-01-13 21:00:00,True,44640.94788781106,IL
311,1011,11063.205456399271,transfer,2023-01-13 22:00:00,True,42125.169798906376,NY
312,1021,1458.183559593855,deposit,2023-01-13 23:00:00,True,46905.21362586555,TX
313,1023,218.66294031248887,withdrawal,2023-01-14 00:00:00,True,83351.72738198981,TX
314,1077,6192.688104059879,transfer,2023-01-14 01:00:00,True,32085.883912894064,TX
315,1020,12671.622712359607,withdrawal,2023-01-14 02:00:00,True,42439.13967079817,CA
316,1023,14102.977571465159,deposit,2023-01-14 03:00:00,False,65490.66914039816,FL
317,1025,9208.988167067859,deposit,2023-01-14 04:00:00,True,16166.03831610698,IL
318,1001,10368.41756204668,deposit,2023-01-14 05:00:00,True,44532.94193665626,FL
